Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:12:58,03-01-2024 18:23:48,10m - 50.228s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:12:58,03-01-2024 18:13:13,14.818s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 18:13:00,03-01-2024 18:13:03,2.974s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 18:13:03,03-01-2024 18:13:13,10.609s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:13:13,03-01-2024 18:18:32,5m - 18.591s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 18:13:14,03-01-2024 18:13:15,1.192s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 18:13:15,03-01-2024 18:13:23,8.427s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 18:13:23,03-01-2024 18:13:24,0.544s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 18:13:24,03-01-2024 18:13:24,0.826s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 18:13:24,03-01-2024 18:13:25,0.988s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 18:13:25,03-01-2024 18:13:26,0.439s,PASSED
delay(2),Chrome 120.0.0.0,,,03-01-2024 18:13:26,03-01-2024 18:13:28,2.078s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 18:13:28,03-01-2024 18:13:36,8.501s,PASSED
