Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 20:45:09,03-01-2024 21:20:14,35m - 5.250s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 20:45:10,03-01-2024 20:45:44,34.428s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 20:45:10,03-01-2024 20:45:13,2.464s,PASSED
"navigateToUrl(""https://www.netflix.com/clearcookies"")",Chrome 120.0.0.0,,,03-01-2024 20:45:13,03-01-2024 20:45:15,1.866s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 20:45:15,03-01-2024 20:45:21,6.065s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 20:45:21,03-01-2024 20:45:21,0.543s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 20:45:21,03-01-2024 20:45:22,0.903s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 20:45:22,03-01-2024 20:45:23,0.973s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 20:45:23,03-01-2024 20:45:24,0.377s,PASSED
delay(10),Chrome 120.0.0.0,,,03-01-2024 20:45:24,03-01-2024 20:45:34,10.048s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 20:45:34,03-01-2024 20:45:37,3.619s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 2""), STOP_ON_FAILURE)",Chrome 120.0.0.0,,,03-01-2024 20:45:37,03-01-2024 20:45:44,6.719s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 20:45:44,03-01-2024 20:46:17,33.228s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 20:45:44,03-01-2024 20:45:45,1.398s,PASSED
"navigateToUrl(""https://www.netflix.com/clearcookies"")",Chrome 120.0.0.0,,,03-01-2024 20:45:45,03-01-2024 20:45:48,2.875s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 20:45:48,03-01-2024 20:45:54,5.184s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 20:45:54,03-01-2024 20:45:54,0.382s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 20:45:54,03-01-2024 20:45:55,0.780s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 20:45:55,03-01-2024 20:45:56,0.925s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 20:45:56,03-01-2024 20:45:56,0.366s,PASSED
delay(10),Chrome 120.0.0.0,,,03-01-2024 20:45:56,03-01-2024 20:46:06,10.013s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 20:46:06,03-01-2024 20:46:10,4.461s,PASSED
