Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 23:18:48,03-01-2024 23:29:45,10m - 56.811s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 23:18:48,03-01-2024 23:27:18,8m - 30.100s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 23:18:49,03-01-2024 23:18:52,2.713s,PASSED
"navigateToUrl(""https://www.netflix.com/clearcookies"")",Chrome 120.0.0.0,,,03-01-2024 23:18:52,03-01-2024 23:18:53,1.386s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 23:18:53,03-01-2024 23:18:54,0.559s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 23:18:54,03-01-2024 23:19:02,8.210s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 23:19:02,03-01-2024 23:19:03,0.914s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 23:19:03,03-01-2024 23:19:04,0.749s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 23:19:04,03-01-2024 23:19:04,0.416s,PASSED
delay(10),Chrome 120.0.0.0,,,03-01-2024 23:19:04,03-01-2024 23:19:14,10.068s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 23:19:14,03-01-2024 23:19:16,1.634s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 2""), STOP_ON_FAILURE)",Chrome 120.0.0.0,,,03-01-2024 23:19:16,03-01-2024 23:19:17,0.816s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:17,03-01-2024 23:19:18,1.420s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:18,03-01-2024 23:19:19,0.493s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:19,03-01-2024 23:19:25,6.476s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:25,03-01-2024 23:19:32,6.288s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 3""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:32,03-01-2024 23:19:38,6.375s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:38,03-01-2024 23:19:44,6.431s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:44,03-01-2024 23:19:51,6.393s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:51,03-01-2024 23:19:57,6.358s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:19:57,03-01-2024 23:20:03,6.334s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 4""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:20:03,03-01-2024 23:20:10,6.302s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 23:20:10,03-01-2024 23:20:16,6.281s,PASSED
