Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 19:30:09,03-01-2024 19:40:30,10m - 21.026s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 19:30:10,03-01-2024 19:30:41,31.164s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 19:30:11,03-01-2024 19:30:16,4.808s,PASSED
"navigateToUrl(""https://www.netflix.com/clearcookies"")",Chrome 120.0.0.0,,,03-01-2024 19:30:16,03-01-2024 19:30:18,1.580s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 19:30:18,03-01-2024 19:30:26,7.894s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 19:30:26,03-01-2024 19:30:26,0.619s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 19:30:26,03-01-2024 19:30:27,0.857s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 19:30:27,03-01-2024 19:30:28,0.941s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 19:30:28,03-01-2024 19:30:29,0.509s,PASSED
delay(2),Chrome 120.0.0.0,,,03-01-2024 19:30:29,03-01-2024 19:30:31,2.075s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 19:30:31,03-01-2024 19:30:34,3.623s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 2""), STOP_ON_FAILURE)",Chrome 120.0.0.0,,,03-01-2024 19:30:34,03-01-2024 19:30:41,6.710s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 19:30:41,03-01-2024 19:30:56,14.615s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 19:30:41,03-01-2024 19:30:43,1.416s,PASSED
"navigateToUrl(""https://www.netflix.com/clearcookies"")",Chrome 120.0.0.0,,,03-01-2024 19:30:43,03-01-2024 19:30:45,2.510s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 19:30:45,03-01-2024 19:30:56,10.491s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 19:30:56,03-01-2024 19:39:04,8m - 8.590s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 19:30:56,03-01-2024 19:30:57,1.091s,PASSED
"navigateToUrl(""https://www.netflix.com/clearcookies"")",Chrome 120.0.0.0,,,03-01-2024 19:30:57,03-01-2024 19:31:02,5.018s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 19:31:02,03-01-2024 19:31:09,7.327s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 19:31:09,03-01-2024 19:31:10,0.398s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 19:31:10,03-01-2024 19:31:10,0.761s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 19:31:10,03-01-2024 19:31:11,0.930s,PASSED
