Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 21:05:40,02-01-2024 21:09:41,4m - 0.974s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 21:05:40,02-01-2024 21:09:41,4m - 0.557s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 21:05:41,02-01-2024 21:05:43,2.392s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 21:05:43,02-01-2024 21:05:46,2.831s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,02-01-2024 21:05:46,02-01-2024 21:05:48,1.483s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,02-01-2024 21:05:48,02-01-2024 21:05:49,1.062s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,02-01-2024 21:05:49,02-01-2024 21:05:50,0.963s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,02-01-2024 21:05:50,02-01-2024 21:05:50,0.504s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 21:05:50,02-01-2024 21:05:52,2.071s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,02-01-2024 21:05:52,02-01-2024 21:05:54,2.188s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 2""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:05:54,02-01-2024 21:05:57,2.841s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:05:57,02-01-2024 21:06:00,3.128s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:00,02-01-2024 21:06:03,2.895s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:03,02-01-2024 21:06:04,1.171s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:04,02-01-2024 21:06:07,2.954s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 3""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:07,02-01-2024 21:06:10,2.845s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:10,02-01-2024 21:06:13,3.040s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:13,02-01-2024 21:06:16,2.791s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:16,02-01-2024 21:06:17,1.078s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:17,02-01-2024 21:06:20,2.896s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 4""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 21:06:20,02-01-2024 21:06:23,2.793s,PASSED
