Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pin/pin change 3""))",Chrome 120.0.0.0,,,02-01-2024 23:59:08,02-01-2024 23:59:09,1.333s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 23:59:09,02-01-2024 23:59:10,1.063s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 23:59:10,02-01-2024 23:59:11,0.521s,PASSED
"if (verifyElementNotPresent(findTestObject(""Pin/pin input A""), 2, OPTIONAL))",Chrome 120.0.0.0,,,02-01-2024 23:59:11,02-01-2024 23:59:14,2.622s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 23:59:14,02-01-2024 23:59:25,11.808s,PASSED
"click(findTestObject(""Pin/pin expand button 4""))",Chrome 120.0.0.0,,,02-01-2024 23:59:25,02-01-2024 23:59:28,2.885s,PASSED
"click(findTestObject(""Pin/pin change 4""))",Chrome 120.0.0.0,,,02-01-2024 23:59:28,02-01-2024 23:59:30,1.353s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 23:59:30,02-01-2024 23:59:31,0.949s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 23:59:31,02-01-2024 23:59:31,0.524s,PASSED
"if (verifyElementNotPresent(findTestObject(""Pin/pin input A""), 2, OPTIONAL))",Chrome 120.0.0.0,,,02-01-2024 23:59:31,02-01-2024 23:59:36,5.340s,PASSED
"click(findTestObject(""Pin/pin expand button 5""))",Chrome 120.0.0.0,,,02-01-2024 23:59:36,02-01-2024 23:59:39,2.566s,PASSED
"click(findTestObject(""Pin/pin change 5""))",Chrome 120.0.0.0,,,02-01-2024 23:59:39,02-01-2024 23:59:40,1.244s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 23:59:40,02-01-2024 23:59:41,1.086s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 23:59:41,02-01-2024 23:59:42,0.523s,PASSED
"if (verifyElementNotPresent(findTestObject(""Pin/pin input A""), 2, OPTIONAL))",Chrome 120.0.0.0,,,02-01-2024 23:59:42,02-01-2024 23:59:47,5.296s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 23:59:47,02-01-2024 23:59:49,2.009s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,02-01-2024 23:59:49,02-01-2024 23:59:50,1.153s,PASSED
"click(findTestObject(""Pin/pin expand button 1""))",Chrome 120.0.0.0,,,02-01-2024 23:59:50,02-01-2024 23:59:51,0.745s,PASSED
"click(findTestObject(""StreamActivity/lihat 1""))",Chrome 120.0.0.0,,,02-01-2024 23:59:51,02-01-2024 23:59:53,2.031s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 23:59:53,02-01-2024 23:59:56,2.474s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan ya""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 23:59:56,02-01-2024 23:59:58,2.570s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,02-01-2024 23:59:58,03-01-2024 00:00:00,1.562s,PASSED
"click(findTestObject(""Pin/pin expand button 2""))",Chrome 120.0.0.0,,,03-01-2024 00:00:00,03-01-2024 00:00:01,0.893s,PASSED
"click(findTestObject(""StreamActivity/lihat 2""))",Chrome 120.0.0.0,,,03-01-2024 00:00:01,03-01-2024 00:00:02,1.597s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:02,03-01-2024 00:00:05,2.577s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan ya""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:05,03-01-2024 00:00:07,2.437s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,03-01-2024 00:00:07,03-01-2024 00:00:08,1.218s,PASSED
"click(findTestObject(""Pin/pin expand button 3""))",Chrome 120.0.0.0,,,03-01-2024 00:00:08,03-01-2024 00:00:09,0.986s,PASSED
"click(findTestObject(""StreamActivity/lihat 3""))",Chrome 120.0.0.0,,,03-01-2024 00:00:09,03-01-2024 00:00:11,1.287s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:11,03-01-2024 00:00:13,2.219s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan ya""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:13,03-01-2024 00:00:15,2.521s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,03-01-2024 00:00:15,03-01-2024 00:00:17,1.293s,PASSED
"click(findTestObject(""Pin/pin expand button 4""))",Chrome 120.0.0.0,,,03-01-2024 00:00:17,03-01-2024 00:00:18,1.083s,PASSED
"click(findTestObject(""StreamActivity/lihat 4""))",Chrome 120.0.0.0,,,03-01-2024 00:00:18,03-01-2024 00:00:19,1.320s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:19,03-01-2024 00:00:22,2.454s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan ya""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:22,03-01-2024 00:00:24,2.239s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,03-01-2024 00:00:24,03-01-2024 00:00:25,1.314s,PASSED
"click(findTestObject(""Pin/pin expand button 5""))",Chrome 120.0.0.0,,,03-01-2024 00:00:25,03-01-2024 00:00:26,0.887s,PASSED
"click(findTestObject(""StreamActivity/lihat 5""))",Chrome 120.0.0.0,,,03-01-2024 00:00:26,03-01-2024 00:00:27,1.359s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:27,03-01-2024 00:00:30,2.374s,PASSED
"click(findTestObject(""StreamActivity/sembunyikan ya""), OPTIONAL)",Chrome 120.0.0.0,,,03-01-2024 00:00:30,03-01-2024 00:00:32,2.509s,PASSED
"navigateToUrl(""https://www.netflix.com/YourAccount"")",Chrome 120.0.0.0,,,03-01-2024 00:00:32,03-01-2024 00:00:34,1.962s,PASSED
"navigateToUrl(""https://www.netflix.com/id/logout"")",Chrome 120.0.0.0,,,03-01-2024 00:00:34,03-01-2024 00:00:35,1.096s,PASSED
"click(findTestObject(""sign out""))",Chrome 120.0.0.0,,,03-01-2024 00:00:35,03-01-2024 00:00:37,2.048s,PASSED
delay(2),Chrome 120.0.0.0,,,03-01-2024 00:00:37,03-01-2024 00:00:39,2.011s,PASSED
