Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 20:00:00,02-01-2024 20:06:28,6m - 28.102s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 20:00:00,02-01-2024 20:00:14,13.773s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 20:00:01,02-01-2024 20:00:04,2.341s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 20:00:04,02-01-2024 20:00:14,10.540s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 20:00:14,02-01-2024 20:00:26,11.869s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 20:00:14,02-01-2024 20:00:16,1.266s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 20:00:16,02-01-2024 20:00:26,10.446s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 20:00:26,02-01-2024 20:01:00,33.638s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 20:00:26,02-01-2024 20:00:27,1.152s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 20:00:27,02-01-2024 20:00:29,1.327s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,02-01-2024 20:00:29,02-01-2024 20:00:37,8.193s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,02-01-2024 20:00:37,02-01-2024 20:00:38,0.802s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,02-01-2024 20:00:38,02-01-2024 20:00:39,0.957s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,02-01-2024 20:00:39,02-01-2024 20:00:39,0.392s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 20:00:39,02-01-2024 20:00:41,2.049s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,02-01-2024 20:00:41,02-01-2024 20:01:00,18.716s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 20:01:00,02-01-2024 20:01:12,11.762s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 20:01:00,02-01-2024 20:01:01,1.298s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 20:01:01,02-01-2024 20:01:12,10.415s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,02-01-2024 20:01:12,02-01-2024 20:06:28,5m - 16.424s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 20:01:12,02-01-2024 20:01:13,1.253s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,02-01-2024 20:01:13,02-01-2024 20:01:14,1.230s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,02-01-2024 20:01:14,02-01-2024 20:01:23,8.298s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,02-01-2024 20:01:23,02-01-2024 20:01:23,0.762s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,02-01-2024 20:01:23,02-01-2024 20:01:24,0.919s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,02-01-2024 20:01:24,02-01-2024 20:01:25,0.348s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 20:01:25,02-01-2024 20:01:27,2.009s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,02-01-2024 20:01:27,02-01-2024 20:01:42,15.692s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 2""), STOP_ON_FAILURE)",Chrome 120.0.0.0,,,02-01-2024 20:01:42,02-01-2024 20:01:43,0.962s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:43,02-01-2024 20:01:45,2.172s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:45,02-01-2024 20:01:46,0.562s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:46,02-01-2024 20:01:48,2.342s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:48,02-01-2024 20:01:51,2.198s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 3""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:51,02-01-2024 20:01:53,2.320s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:53,02-01-2024 20:01:55,2.174s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:55,02-01-2024 20:01:57,2.188s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:57,02-01-2024 20:01:59,2.196s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:01:59,02-01-2024 20:02:02,2.177s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 4""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:02,02-01-2024 20:02:04,2.235s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:04,02-01-2024 20:02:06,2.183s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:06,02-01-2024 20:02:08,2.175s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:08,02-01-2024 20:02:10,2.185s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:10,02-01-2024 20:02:13,2.197s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 5""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:13,02-01-2024 20:02:15,2.222s,PASSED
"click(findTestObject(""Profile/profile delete""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:15,02-01-2024 20:02:17,2.159s,PASSED
"click(findTestObject(""Profile/profile delete confirm""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:17,02-01-2024 20:02:19,2.238s,PASSED
"click(findTestObject(""Profile/GagalHapus/simpan profile""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:19,02-01-2024 20:02:21,2.177s,PASSED
"click(findTestObject(""Profile/GagalHapus/batal""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:21,02-01-2024 20:02:24,2.173s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"", OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:24,02-01-2024 20:02:25,1.737s,PASSED
"click(findTestObject(""Profile/profile edit name 1""), OPTIONAL)",Chrome 120.0.0.0,,,02-01-2024 20:02:25,02-01-2024 20:02:26,0.772s,PASSED
