Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:10:24,03-01-2024 18:11:50,1m - 25.779s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:10:25,03-01-2024 18:10:44,19.140s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 18:10:26,03-01-2024 18:10:28,2.422s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 18:10:28,03-01-2024 18:10:33,5.230s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 18:10:33,03-01-2024 18:10:34,0.535s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 18:10:34,03-01-2024 18:10:35,0.855s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 18:10:35,03-01-2024 18:10:36,0.956s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 18:10:36,03-01-2024 18:10:36,0.411s,PASSED
delay(2),Chrome 120.0.0.0,,,03-01-2024 18:10:36,03-01-2024 18:10:38,2.068s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 18:10:38,03-01-2024 18:10:41,3.023s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 2""), STOP_ON_FAILURE)",Chrome 120.0.0.0,,,03-01-2024 18:10:41,03-01-2024 18:10:44,2.691s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:10:44,03-01-2024 18:11:17,32.759s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 18:10:44,03-01-2024 18:10:46,1.336s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 18:10:46,03-01-2024 18:10:53,7.848s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 18:10:53,03-01-2024 18:10:54,0.362s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 18:10:54,03-01-2024 18:10:55,0.865s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 18:10:55,03-01-2024 18:10:56,0.960s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 18:10:56,03-01-2024 18:10:56,0.378s,PASSED
delay(2),Chrome 120.0.0.0,,,03-01-2024 18:10:56,03-01-2024 18:10:58,2.019s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 18:10:58,03-01-2024 18:11:17,18.663s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:11:17,03-01-2024 18:11:29,11.901s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 18:11:17,03-01-2024 18:11:18,1.348s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 18:11:18,03-01-2024 18:11:29,10.506s,FAILED
,,,,,,,
Test Cases/TC Full Reset v2.0,Chrome 120.0.0.0,,,03-01-2024 18:11:29,03-01-2024 18:11:50,21.210s,FAILED
"openBrowser("""")",Chrome 120.0.0.0,,,03-01-2024 18:11:29,03-01-2024 18:11:30,1.270s,PASSED
"navigateToUrl(""https://www.netflix.com/id/login"")",Chrome 120.0.0.0,,,03-01-2024 18:11:30,03-01-2024 18:11:40,9.847s,PASSED
"click(findTestObject(""Object Repository/Login/1 email""))",Chrome 120.0.0.0,,,03-01-2024 18:11:40,03-01-2024 18:11:40,0.454s,PASSED
"setText(findTestObject(""Object Repository/Login/2 user id""), email)",Chrome 120.0.0.0,,,03-01-2024 18:11:40,03-01-2024 18:11:42,1.195s,PASSED
"setText(findTestObject(""Object Repository/Login/3 password""), password)",Chrome 120.0.0.0,,,03-01-2024 18:11:42,03-01-2024 18:11:42,0.735s,PASSED
"click(findTestObject(""Object Repository/Login/4 sign in""))",Chrome 120.0.0.0,,,03-01-2024 18:11:42,03-01-2024 18:11:43,0.517s,PASSED
delay(2),Chrome 120.0.0.0,,,03-01-2024 18:11:43,03-01-2024 18:11:45,2.013s,PASSED
"navigateToUrl(""https://www.netflix.com/profiles/manage"")",Chrome 120.0.0.0,,,03-01-2024 18:11:45,03-01-2024 18:11:47,2.361s,PASSED
"click(findTestObject(""Profile/profile yang ingin dihapus 2""), STOP_ON_FAILURE)",Chrome 120.0.0.0,,,03-01-2024 18:11:47,03-01-2024 18:11:50,2.750s,FAILED
