Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (verifyElementNotPresent(findTestObject(""Pin/pin input A""), 2, OPTIONAL))",Chrome 120.0.0.0,,,02-01-2024 12:12:51,02-01-2024 12:12:53,2.504s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 12:12:53,02-01-2024 12:13:04,10.398s,PASSED
"click(findTestObject(""Pin/pin expand button 2""))",Chrome 120.0.0.0,,,02-01-2024 12:13:04,02-01-2024 12:13:07,3.588s,PASSED
"click(findTestObject(""Pin/pin change 2""))",Chrome 120.0.0.0,,,02-01-2024 12:13:07,02-01-2024 12:13:08,1.032s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 12:13:08,02-01-2024 12:13:09,0.913s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 12:13:09,02-01-2024 12:13:10,0.460s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 12:13:10,02-01-2024 12:13:10,0.786s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:10,02-01-2024 12:13:11,0.843s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:11,02-01-2024 12:13:12,0.742s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:12,02-01-2024 12:13:13,0.732s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""2"")",Chrome 120.0.0.0,,,02-01-2024 12:13:13,02-01-2024 12:13:14,0.952s,PASSED
"click(findTestObject(""Pin/pin input save 2""))",Chrome 120.0.0.0,,,02-01-2024 12:13:14,02-01-2024 12:13:14,0.555s,PASSED
"click(findTestObject(""Pin/pin expand button 3""))",Chrome 120.0.0.0,,,02-01-2024 12:13:14,02-01-2024 12:13:16,2.143s,PASSED
"click(findTestObject(""Pin/pin change 3""))",Chrome 120.0.0.0,,,02-01-2024 12:13:16,02-01-2024 12:13:17,1.173s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 12:13:17,02-01-2024 12:13:18,0.932s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 12:13:18,02-01-2024 12:13:19,0.459s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 12:13:19,02-01-2024 12:13:20,0.783s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:20,02-01-2024 12:13:20,0.841s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:20,02-01-2024 12:13:21,0.840s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:21,02-01-2024 12:13:22,0.836s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""3"")",Chrome 120.0.0.0,,,02-01-2024 12:13:22,02-01-2024 12:13:23,0.741s,PASSED
"click(findTestObject(""Pin/pin input save 3""))",Chrome 120.0.0.0,,,02-01-2024 12:13:23,02-01-2024 12:13:23,0.553s,PASSED
"click(findTestObject(""Pin/pin expand button 4""))",Chrome 120.0.0.0,,,02-01-2024 12:13:23,02-01-2024 12:13:26,2.614s,PASSED
"click(findTestObject(""Pin/pin change 4""))",Chrome 120.0.0.0,,,02-01-2024 12:13:26,02-01-2024 12:13:27,1.052s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 12:13:27,02-01-2024 12:13:28,0.910s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 12:13:28,02-01-2024 12:13:28,0.452s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 12:13:28,02-01-2024 12:13:29,0.785s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:29,02-01-2024 12:13:30,0.827s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:30,02-01-2024 12:13:31,0.835s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:31,02-01-2024 12:13:32,0.828s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""4"")",Chrome 120.0.0.0,,,02-01-2024 12:13:32,02-01-2024 12:13:33,0.834s,PASSED
"click(findTestObject(""Pin/pin input save 4""))",Chrome 120.0.0.0,,,02-01-2024 12:13:33,02-01-2024 12:13:33,0.486s,PASSED
"click(findTestObject(""Pin/pin expand button 5""))",Chrome 120.0.0.0,,,02-01-2024 12:13:33,02-01-2024 12:13:36,2.579s,PASSED
"click(findTestObject(""Pin/pin change 5""))",Chrome 120.0.0.0,,,02-01-2024 12:13:36,02-01-2024 12:13:37,1.038s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 12:13:37,02-01-2024 12:13:38,0.901s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 12:13:38,02-01-2024 12:13:38,0.459s,PASSED
"click(findTestObject(""Pin/pin checkbox""))",Chrome 120.0.0.0,,,02-01-2024 12:13:38,02-01-2024 12:13:39,0.778s,PASSED
"setText(findTestObject(""Pin/pin input A""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:39,02-01-2024 12:13:40,0.762s,PASSED
"setText(findTestObject(""Pin/pin input B""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:40,02-01-2024 12:13:40,0.763s,PASSED
"setText(findTestObject(""Pin/pin input C""), ""1"")",Chrome 120.0.0.0,,,02-01-2024 12:13:40,02-01-2024 12:13:41,0.833s,PASSED
"setText(findTestObject(""Pin/pin input D""), ""5"")",Chrome 120.0.0.0,,,02-01-2024 12:13:41,02-01-2024 12:13:42,0.840s,PASSED
"click(findTestObject(""Pin/pin input save 5""))",Chrome 120.0.0.0,,,02-01-2024 12:13:42,02-01-2024 12:13:43,0.553s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 12:13:43,02-01-2024 12:13:45,2.020s,PASSED
"navigateToUrl(""https://www.netflix.com/id/logout"")",Chrome 120.0.0.0,,,02-01-2024 12:13:45,02-01-2024 12:13:46,0.955s,PASSED
"click(findTestObject(""sign out""))",Chrome 120.0.0.0,,,02-01-2024 12:13:46,02-01-2024 12:13:48,2.739s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 12:13:48,02-01-2024 12:13:50,2.007s,PASSED
