Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pin/pin change 3""))",Chrome 120.0.0.0,,,02-01-2024 12:23:10,02-01-2024 12:23:11,1.027s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 12:23:11,02-01-2024 12:23:12,0.888s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 12:23:12,02-01-2024 12:23:12,0.439s,PASSED
"if (verifyElementNotPresent(findTestObject(""Pin/pin input A""), 2, OPTIONAL))",Chrome 120.0.0.0,,,02-01-2024 12:23:12,02-01-2024 12:23:15,2.384s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 12:23:15,02-01-2024 12:23:25,10.372s,PASSED
"click(findTestObject(""Pin/pin expand button 4""))",Chrome 120.0.0.0,,,02-01-2024 12:23:25,02-01-2024 12:23:28,3.123s,PASSED
"click(findTestObject(""Pin/pin change 4""))",Chrome 120.0.0.0,,,02-01-2024 12:23:28,02-01-2024 12:23:30,1.647s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 12:23:30,02-01-2024 12:23:31,0.875s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 12:23:31,02-01-2024 12:23:31,0.439s,PASSED
"if (verifyElementNotPresent(findTestObject(""Pin/pin input A""), 2, OPTIONAL))",Chrome 120.0.0.0,,,02-01-2024 12:23:31,02-01-2024 12:23:34,2.390s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 12:23:34,02-01-2024 12:23:45,11.317s,PASSED
"click(findTestObject(""Pin/pin expand button 5""))",Chrome 120.0.0.0,,,02-01-2024 12:23:45,02-01-2024 12:23:47,2.558s,PASSED
"click(findTestObject(""Pin/pin change 5""))",Chrome 120.0.0.0,,,02-01-2024 12:23:47,02-01-2024 12:23:49,1.514s,PASSED
"setText(findTestObject(""Pin/pin input password""), password)",Chrome 120.0.0.0,,,02-01-2024 12:23:49,02-01-2024 12:23:50,0.873s,PASSED
"click(findTestObject(""Pin/pin input password continue""))",Chrome 120.0.0.0,,,02-01-2024 12:23:50,02-01-2024 12:23:50,0.445s,PASSED
"if (verifyElementNotPresent(findTestObject(""Pin/pin input A""), 2, OPTIONAL))",Chrome 120.0.0.0,,,02-01-2024 12:23:50,02-01-2024 12:23:53,2.390s,PASSED
else,Chrome 120.0.0.0,,,02-01-2024 12:23:53,02-01-2024 12:24:05,12.135s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 12:24:05,02-01-2024 12:24:07,2.018s,PASSED
"navigateToUrl(""https://www.netflix.com/id/logout"")",Chrome 120.0.0.0,,,02-01-2024 12:24:07,02-01-2024 12:24:08,0.940s,PASSED
"click(findTestObject(""sign out""))",Chrome 120.0.0.0,,,02-01-2024 12:24:08,02-01-2024 12:24:10,1.956s,PASSED
delay(2),Chrome 120.0.0.0,,,02-01-2024 12:24:10,02-01-2024 12:24:12,2.013s,PASSED
